Time,Slider Position (mm),Slider Position (%),Stiffness (Nm/rad),Joint Angle (deg),Joint Angle Velocity (deg/s),Vertical Acceleration,Desired Position [mm],Motor Encoder (cts),Motor Current,inSwing
0.31981849670410156,7.32,12.84,236.73399999999998,-0.0439453125,0.03662109375,-4.769135697428385,0,92050,-0.06944977915024243,False
0.32778096199035645,7.32,12.84,236.73399999999998,0.02197265625,0.02197265625,-4.658058527604924,0,92050,-0.0653226207655722,False
0.3353898525238037,7.32,12.84,236.73399999999998,0.0439453125,0.05126953125,-4.773602800958806,0,92050,-0.04525801403843474,False
0.34296178817749023,7.32,12.84,236.73399999999998,0.10986328125,0.0439453125,-4.669438100043402,0,92050,-0.0110856336154562,False
0.3504927158355713,7.32,12.84,236.73399999999998,0.2197265625,0.05126953125,-4.775703641941235,0,92050,0.0063260638798565685,False
0.35819339752197266,7.32,12.84,236.73399999999998,0.28564453125,0.06591796875,-4.671291200808261,0,92050,-0.00875118578878805,False
0.36574578285217285,7.32,12.84,236.73399999999998,0.37353515625,0.08056640625,-4.77094559987386,0,92050,-0.03439514269939759,False
0.37331438064575195,7.32,12.84,236.73399999999998,0.4833984375,0.087890625,-4.669670462472098,0,92050,-0.03548691504038925,False
0.3808445930480957,7.32,12.84,236.73399999999998,1.9775390625,0.087890625,-4.767238577636719,0,92050,-0.006107010006422506,False
0.3878157138824463,7.32,12.84,236.73399999999998,0.63720703125,0.56396484375,-4.667989060345818,0,92050,-0.0031116770185894028,False
0.3947267532348633,7.32,12.84,236.73399999999998,0.76904296875,0.087890625,-4.761790848013071,0,92050,-0.013559954962280692,False
0.40173816680908203,7.32,12.84,236.73399999999998,0.85693359375,0.09521484375,-4.670861570883697,0,92050,-0.018883618477982724,False
0.4086155891418457,7.32,12.84,236.73399999999998,0.9228515625,-0.37353515625,-4.7637075735586665,0,92050,0.002352792137626989,False
0.4155750274658203,7.32,12.84,236.73399999999998,1.0986328125,0.09521484375,-4.676311151677912,0,92050,0.01317328380219379,False
